Request Time,Model Name,Input Length,Output Length
00:00:21.273,synth_model_12,370,307
00:00:21.298,synth_model_10,1654,268
00:00:21.361,synth_model_13,1412,16
00:00:21.374,synth_model_13,668,387
00:00:21.395,synth_model_04,1141,337
00:00:21.439,synth_model_10,15,167
00:00:21.504,synth_model_08,1193,280
00:00:21.753,synth_model_01,3016,243
00:00:21.851,synth_model_12,76,123
00:00:21.911,synth_model_03,706,16
00:00:22.011,synth_model_08,786,53
00:00:22.180,synth_model_12,360,333
00:00:22.342,synth_model_13,202,481
00:00:22.780,synth_model_12,546,184
00:00:22.825,synth_model_01,10,327
00:00:23.033,synth_model_11,1919,16
00:00:23.074,synth_model_01,317,575
00:00:23.147,synth_model_02,113,237
00:00:23.322,synth_model_13,749,392
00:00:23.670,synth_model_07,1111,634
00:00:23.790,synth_model_13,760,23
00:00:24.117,synth_model_13,344,265
00:00:24.124,synth_model_11,361,317
00:00:24.333,synth_model_10,1266,76
00:00:24.392,synth_model_14,663,222
00:00:24.469,synth_model_15,587,248
00:00:24.800,synth_model_10,53,33
00:00:25.067,synth_model_10,886,225
00:00:25.437,synth_model_12,601,127
00:00:25.483,synth_model_12,393,673
00:00:25.926,synth_model_14,1979,16
00:00:25.929,synth_model_12,1123,537
00:00:26.027,synth_model_04,186,125
00:00:26.230,synth_model_14,633,235
00:00:26.339,synth_model_03,208,180
00:00:26.395,synth_model_13,397,274
00:00:26.422,synth_model_03,299,411
00:00:26.503,synth_model_06,455,544
00:00:26.946,synth_model_08,51,147
00:00:27.070,synth_model_01,828,366
00:00:27.364,synth_model_13,1394,16
00:00:27.786,synth_model_13,833,96
00:00:27.809,synth_model_14,1108,392
00:00:27.880,synth_model_06,1082,47
00:00:28.060,synth_model_10,14,206
00:00:28.065,synth_model_01,13,276
00:00:28.271,synth_model_04,26,435
00:00:28.278,synth_model_06,715,177
00:00:28.292,synth_model_01,1205,157
00:00:28.300,synth_model_12,598,364
00:00:28.321,synth_model_04,28,377
00:00:28.410,synth_model_00,975,271
00:00:28.435,synth_model_02,305,292
00:00:28.595,synth_model_07,334,190
00:00:28.666,synth_model_07,175,25
00:00:28.861,synth_model_12,1081,428
00:00:28.887,synth_model_11,75,452
00:00:29.044,synth_model_05,1128,329
00:00:29.181,synth_model_03,1413,19
00:00:29.363,synth_model_03,496,492
00:00:29.412,synth_model_07,685,220
00:00:29.459,synth_model_14,1637,96
00:00:29.513,synth_model_15,241,16
00:00:29.834,synth_model_01,1455,122
00:00:29.904,synth_model_08,369,293
00:00:30.164,synth_model_14,314,46
00:00:30.309,synth_model_11,166,80
00:00:30.379,synth_model_11,526,409
00:00:30.427,synth_model_01,1641,215
00:00:30.546,synth_model_06,1268,611
00:00:30.604,synth_model_04,57,305
00:00:30.640,synth_model_05,161,98
00:00:30.687,synth_model_12,894,372
00:00:30.807,synth_model_08,130,335
00:00:31.216,synth_model_03,1451,195
00:00:31.259,synth_model_01,11,75
00:00:31.481,synth_model_15,20,354
00:00:31.488,synth_model_12,982,164
00:00:31.512,synth_model_15,51,205
00:00:31.763,synth_model_01,5,213
00:00:31.853,synth_model_08,460,16
00:00:31.908,synth_model_12,1427,233
00:00:31.934,synth_model_09,531,218
00:00:32.261,synth_model_09,1501,576
00:00:32.324,synth_model_11,1191,316
00:00:32.793,synth_model_01,840,225
00:00:32.945,synth_model_04,180,54
00:00:32.999,synth_model_15,246,80
00:00:33.127,synth_model_11,377,263
00:00:33.574,synth_model_11,609,420
00:00:33.603,synth_model_11,88,82
00:00:33.747,synth_model_15,1223,291
00:00:34.210,synth_model_11,25,753
00:00:34.385,synth_model_08,62,252
00:00:34.496,synth_model_13,653,454
00:00:34.735,synth_model_09,596,188
00:00:34.743,synth_model_04,193,166
00:00:34.789,synth_model_01,3,263
00:00:34.806,synth_model_02,1642,264
00:00:34.813,synth_model_05,752,21
00:00:34.851,synth_model_07,742,146
00:00:34.913,synth_model_06,196,554
00:00:34.982,synth_model_01,706,28
00:00:34.983,synth_model_00,963,155
00:00:34.986,synth_model_00,1704,114
00:00:35.069,synth_model_10,882,772
00:00:35.156,synth_model_06,555,514
00:00:35.156,synth_model_07,246,210
00:00:35.334,synth_model_09,1910,349
00:00:35.583,synth_model_15,373,90
00:00:35.602,synth_model_13,27,201
00:00:35.664,synth_model_08,23,269
00:00:35.873,synth_model_14,728,51
00:00:35.979,synth_model_03,211,148
00:00:36.285,synth_model_13,1262,557
00:00:36.503,synth_model_06,1043,232
00:00:36.661,synth_model_15,1014,112
00:00:37.045,synth_model_09,673,53
00:00:37.216,synth_model_06,748,395
00:00:37.252,synth_model_04,1104,562
00:00:37.347,synth_model_01,1221,156
00:00:37.726,synth_model_11,1613,336
00:00:37.990,synth_model_03,836,345
00:00:38.009,synth_model_10,664,774
00:00:38.387,synth_model_10,8,38
00:00:38.524,synth_model_05,42,39
00:00:38.557,synth_model_06,6,32
00:00:38.686,synth_model_04,909,170
00:00:38.824,synth_model_10,1123,57
00:00:38.885,synth_model_07,891,485
00:00:39.063,synth_model_11,759,275
00:00:39.119,synth_model_14,1154,68
00:00:39.183,synth_model_02,517,309
00:00:39.213,synth_model_06,1305,111
00:00:39.335,synth_model_13,577,16
00:00:39.364,synth_model_09,70,305
00:00:39.420,synth_model_14,37,305
00:00:39.445,synth_model_14,15,370
00:00:39.468,synth_model_08,1659,134
00:00:39.524,synth_model_00,1319,322
00:00:39.574,synth_model_11,532,89
00:00:39.669,synth_model_00,288,246
00:00:39.875,synth_model_02,1388,1104
00:00:39.894,synth_model_09,487,568
00:00:40.847,synth_model_14,1409,318
00:00:41.215,synth_model_04,55,473
00:00:41.737,synth_model_14,15,363
00:00:41.775,synth_model_12,439,405
00:00:41.808,synth_model_00,773,609
00:00:41.946,synth_model_06,2050,473
00:00:41.999,synth_model_15,36,491
00:00:42.095,synth_model_04,155,332
00:00:42.243,synth_model_09,37,271
00:00:42.691,synth_model_15,261,418
00:00:42.864,synth_model_04,1461,321
00:00:43.020,synth_model_13,26,306
00:00:43.108,synth_model_01,29,414
00:00:43.505,synth_model_00,789,219
00:00:43.835,synth_model_10,98,156
00:00:43.934,synth_model_07,12,136
00:00:44.153,synth_model_09,1875,635
00:00:44.204,synth_model_05,1528,349
00:00:44.316,synth_model_14,409,342
00:00:44.355,synth_model_07,461,151
00:00:44.448,synth_model_08,37,202
00:00:44.559,synth_model_02,19,244
00:00:44.585,synth_model_11,476,276
00:00:44.631,synth_model_14,971,287
00:00:44.774,synth_model_06,7,654
00:00:44.837,synth_model_01,3213,269
00:00:45.092,synth_model_12,1686,586
00:00:45.131,synth_model_06,986,280
00:00:45.211,synth_model_03,19,240
00:00:45.380,synth_model_15,8,133
00:00:45.499,synth_model_10,514,321
00:00:45.507,synth_model_08,1195,38
00:00:45.592,synth_model_02,13,244
00:00:45.737,synth_model_13,108,269
00:00:45.758,synth_model_03,384,164
00:00:45.765,synth_model_11,703,273
00:00:45.882,synth_model_04,24,423
00:00:46.073,synth_model_13,608,285
00:00:46.445,synth_model_09,4,16
00:00:46.553,synth_model_12,22,310
00:00:46.810,synth_model_02,1522,388
00:00:46.946,synth_model_08,54,263
00:00:47.290,synth_model_11,753,31
00:00:47.749,synth_model_13,463,475
00:00:47.795,synth_model_10,1406,326
00:00:48.007,synth_model_05,1315,492
00:00:48.088,synth_model_11,484,244
00:00:48.092,synth_model_05,1024,33
00:00:48.106,synth_model_09,654,232
00:00:48.492,synth_model_15,319,37
00:00:48.540,synth_model_06,2369,349
00:00:48.660,synth_model_11,1919,141
00:00:49.269,synth_model_04,46,625
00:00:49.573,synth_model_11,162,161
00:00:49.686,synth_model_02,214,54
00:00:49.702,synth_model_04,1078,771
00:00:49.712,synth_model_15,1764,460
00:00:49.805,synth_model_00,506,117
00:00:50.065,synth_model_10,469,439
00:00:50.330,synth_model_13,4,27
00:00:50.385,synth_model_12,577,299
00:00:50.469,synth_model_07,544,261
00:00:50.513,synth_model_00,194,72
00:00:50.579,synth_model_09,1784,989
00:00:50.799,synth_model_13,1041,202
00:00:50.860,synth_model_15,106,141
00:00:50.860,synth_model_11,598,61
00:00:50.916,synth_model_08,1588,497
00:00:51.127,synth_model_00,475,26
00:00:51.131,synth_model_06,163,45
00:00:51.298,synth_model_07,993,242
00:00:51.362,synth_model_02,885,155
00:00:51.380,synth_model_09,476,313
00:00:51.543,synth_model_05,10,206
00:00:51.874,synth_model_07,1301,16
00:00:51.975,synth_model_04,109,112
00:00:52.232,synth_model_01,26,241
00:00:52.468,synth_model_08,1586,502
00:00:52.478,synth_model_10,33,671
00:00:52.864,synth_model_15,2190,16
00:00:53.091,synth_model_02,7,252
00:00:53.144,synth_model_05,1803,463
00:00:53.246,synth_model_01,1243,205
00:00:53.267,synth_model_10,9,16
00:00:53.299,synth_model_02,856,606
00:00:53.645,synth_model_03,1297,211
00:00:53.870,synth_model_04,510,319
00:00:53.970,synth_model_03,1566,505
00:00:54.112,synth_model_00,50,772
00:00:54.186,synth_model_00,1476,18
00:00:54.232,synth_model_14,55,268
00:00:54.419,synth_model_13,13,236
00:00:54.457,synth_model_00,9,395
00:00:54.507,synth_model_08,19,317
00:00:54.539,synth_model_05,438,88
00:00:54.721,synth_model_02,244,330
00:00:54.763,synth_model_10,27,25
00:00:54.977,synth_model_08,1620,27
00:00:55.075,synth_model_06,1437,487
00:00:55.115,synth_model_14,15,261
00:00:55.232,synth_model_12,366,98
00:00:55.278,synth_model_04,5,402
00:00:55.431,synth_model_15,408,348
00:00:55.446,synth_model_14,1416,419
00:00:55.818,synth_model_01,1000,502
00:00:56.517,synth_model_00,1911,339
00:00:56.797,synth_model_10,1955,84
00:00:57.083,synth_model_09,10,52
00:00:57.135,synth_model_14,873,458
00:00:57.668,synth_model_04,825,793
00:00:57.776,synth_model_08,505,440
00:00:57.909,synth_model_15,23,294
00:00:57.982,synth_model_10,8,282
00:00:58.066,synth_model_00,6,97
00:00:58.351,synth_model_14,820,784
00:00:58.397,synth_model_15,776,407
00:00:58.449,synth_model_03,792,509
00:00:58.461,synth_model_09,9,775
00:00:58.483,synth_model_04,11,304
00:00:58.532,synth_model_14,1648,270
00:00:58.646,synth_model_05,23,20
00:00:59.211,synth_model_09,14,269
00:00:59.372,synth_model_12,714,276
00:00:59.388,synth_model_14,753,566
00:00:59.700,synth_model_09,57,903
00:00:59.855,synth_model_01,801,312
00:00:59.864,synth_model_03,33,548
