Request Time,Model Name,Input Length,Output Length
00:00:30.818,synth_model_02,199,168
00:00:30.956,synth_model_10,8,798
00:00:31.047,synth_model_18,87,128
00:00:31.183,synth_model_29,715,134
00:00:31.437,synth_model_24,265,136
00:00:32.309,synth_model_12,685,964
00:00:32.691,synth_model_07,984,266
00:00:32.755,synth_model_23,1642,812
00:00:32.776,synth_model_27,1734,652
00:00:32.781,synth_model_06,20,614
00:00:33.022,synth_model_22,235,1064
00:00:34.261,synth_model_17,477,776
00:00:34.806,synth_model_21,1061,472
00:00:34.841,synth_model_26,60,70
00:00:35.244,synth_model_22,1,1012
00:00:35.761,synth_model_10,19,784
00:00:37.083,synth_model_28,775,316
00:00:37.662,synth_model_27,460,136
00:00:37.764,synth_model_01,633,324
00:00:37.856,synth_model_19,602,104
00:00:38.072,synth_model_27,7,642
00:00:38.115,synth_model_04,29,828
00:00:38.276,synth_model_29,1581,764
00:00:38.918,synth_model_06,14,638
00:00:39.018,synth_model_00,64,1588
00:00:39.329,synth_model_17,14,62
00:00:39.402,synth_model_24,640,174
00:00:39.938,synth_model_11,26,870
00:00:40.057,synth_model_29,11,338
00:00:40.116,synth_model_12,723,460
00:00:40.399,synth_model_20,451,1042
00:00:40.883,synth_model_25,1055,582
00:00:40.944,synth_model_15,50,1080
00:00:41.037,synth_model_17,819,390
00:00:41.061,synth_model_23,36,752
00:00:41.547,synth_model_12,569,170
00:00:41.934,synth_model_10,13,954
00:00:43.177,synth_model_20,9,16
00:00:43.577,synth_model_03,100,44
00:00:43.771,synth_model_28,1484,634
00:00:43.896,synth_model_24,979,344
00:00:44.441,synth_model_12,997,234
00:00:45.001,synth_model_21,684,90
00:00:45.010,synth_model_26,994,500
00:00:45.476,synth_model_02,450,940
00:00:45.754,synth_model_00,1873,248
00:00:46.325,synth_model_28,960,2190
00:00:46.520,synth_model_12,1344,922
00:00:46.535,synth_model_29,991,486
00:00:46.575,synth_model_04,3213,538
00:00:46.587,synth_model_09,312,460
00:00:46.982,synth_model_11,28,754
00:00:47.111,synth_model_13,545,286
00:00:47.351,synth_model_21,44,232
00:00:48.202,synth_model_08,337,800
00:00:48.552,synth_model_03,290,646
00:00:48.686,synth_model_19,183,1788
00:00:48.944,synth_model_20,1136,506
00:00:49.156,synth_model_20,960,160
00:00:49.434,synth_model_06,1759,914
00:00:49.688,synth_model_03,6,316
00:00:49.721,synth_model_16,1082,94
00:00:49.956,synth_model_12,7,404
00:00:50.133,synth_model_17,720,1718
00:00:50.217,synth_model_20,402,592
00:00:50.599,synth_model_24,68,988
00:00:50.937,synth_model_26,17,460
00:00:50.981,synth_model_06,247,130
00:00:53.307,synth_model_00,27,650
00:00:53.425,synth_model_23,1369,752
00:00:53.749,synth_model_24,127,546
00:00:54.016,synth_model_04,26,482
00:00:54.498,synth_model_15,15,426
00:00:55.019,synth_model_12,1370,566
00:00:55.089,synth_model_13,1843,748
00:00:55.140,synth_model_01,5,454
00:00:55.439,synth_model_29,149,500
00:00:55.673,synth_model_18,131,834
00:00:56.029,synth_model_18,822,1268
00:00:56.101,synth_model_25,483,902
00:00:56.110,synth_model_27,1455,1278
00:00:56.719,synth_model_02,202,888
00:00:57.400,synth_model_03,705,226
00:00:57.433,synth_model_23,1443,72
00:00:57.812,synth_model_17,1080,150
00:00:58.256,synth_model_08,2606,396
00:00:58.397,synth_model_27,125,390
00:00:58.918,synth_model_05,33,1342
00:00:58.928,synth_model_11,57,610
00:00:59.277,synth_model_01,223,46
00:00:59.376,synth_model_05,1329,488
00:00:59.409,synth_model_25,809,590
00:00:59.756,synth_model_18,919,536
00:01:00.023,synth_model_04,1243,410
00:01:00.115,synth_model_25,622,230
00:01:00.193,synth_model_24,305,552
00:01:00.365,synth_model_03,22,1118
00:01:00.750,synth_model_04,1000,1004
00:01:00.959,synth_model_06,1047,352
00:01:00.968,synth_model_07,1642,698
00:01:01.100,synth_model_24,661,612
00:01:01.347,synth_model_21,329,452
00:01:01.830,synth_model_24,853,74
00:01:02.078,synth_model_19,12,690
00:01:02.940,synth_model_06,5,546
00:01:03.003,synth_model_11,180,108
00:01:03.306,synth_model_12,93,618
00:01:03.311,synth_model_17,76,1076
00:01:03.759,synth_model_01,985,596
00:01:04.524,synth_model_03,1500,290
00:01:04.898,synth_model_26,994,2100
00:01:05.094,synth_model_10,543,534
00:01:05.350,synth_model_07,606,926
00:01:06.042,synth_model_29,994,880
00:01:07.043,synth_model_03,418,424
00:01:07.210,synth_model_27,1422,16
00:01:09.044,synth_model_06,1099,1500
00:01:09.309,synth_model_15,930,630
00:01:09.356,synth_model_12,1253,1552
00:01:10.009,synth_model_17,24,910
00:01:11.302,synth_model_19,778,1004
00:01:11.378,synth_model_28,477,412
00:01:11.538,synth_model_14,23,40
00:01:12.195,synth_model_03,69,84
00:01:12.212,synth_model_17,295,472
00:01:12.488,synth_model_11,193,332
00:01:12.777,synth_model_09,11,282
00:01:13.006,synth_model_19,23,310
00:01:13.063,synth_model_14,1083,386
00:01:13.254,synth_model_12,318,66
00:01:13.456,synth_model_19,1020,572
00:01:13.488,synth_model_27,4,80
00:01:13.522,synth_model_19,56,600
00:01:13.899,synth_model_20,1216,412
00:01:14.583,synth_model_25,1218,328
00:01:15.372,synth_model_11,1104,1124
00:01:15.699,synth_model_02,180,24
00:01:15.954,synth_model_13,913,398
00:01:15.977,synth_model_22,24,518
00:01:16.025,synth_model_11,909,340
00:01:16.314,synth_model_10,142,342
00:01:16.435,synth_model_20,343,28
00:01:16.562,synth_model_10,362,36
00:01:16.921,synth_model_25,430,300
00:01:17.201,synth_model_17,1197,1560
00:01:17.282,synth_model_28,1302,1910
00:01:17.637,synth_model_14,11,1572
00:01:17.934,synth_model_06,266,778
00:01:18.254,synth_model_25,703,552
00:01:19.621,synth_model_09,11630,114
00:01:19.890,synth_model_26,762,1790
00:01:20.709,synth_model_15,28,128
00:01:21.244,synth_model_14,1280,454
00:01:21.272,synth_model_12,1288,1074
00:01:21.475,synth_model_00,24,478
00:01:21.689,synth_model_02,857,1138
00:01:21.727,synth_model_16,715,354
00:01:22.280,synth_model_01,975,542
00:01:22.489,synth_model_06,375,248
00:01:23.378,synth_model_07,5,538
00:01:24.341,synth_model_06,58,594
00:01:24.905,synth_model_28,17,128
00:01:25.199,synth_model_16,1268,1222
00:01:25.896,synth_model_16,196,1108
00:01:25.945,synth_model_23,19,310
00:01:26.376,synth_model_02,919,1004
00:01:26.860,synth_model_11,55,946
00:01:26.954,synth_model_18,852,1804
00:01:27.977,synth_model_10,885,380
00:01:28.276,synth_model_05,298,860
00:01:28.478,synth_model_18,1469,16
00:01:28.523,synth_model_26,8,86
00:01:28.886,synth_model_21,118,598
00:01:28.991,synth_model_14,679,466
00:01:29.237,synth_model_09,107,82
00:01:30.003,synth_model_11,155,664
00:01:30.090,synth_model_21,389,28
00:01:30.755,synth_model_19,19,568
00:01:31.628,synth_model_19,2051,828
00:01:31.814,synth_model_16,555,1028
00:01:31.942,synth_model_22,172,184
00:01:32.837,synth_model_23,784,630
00:01:33.219,synth_model_25,148,214
00:01:33.527,synth_model_14,165,310
00:01:34.362,synth_model_08,1506,248
00:01:34.512,synth_model_13,436,422
00:01:34.547,synth_model_02,1257,632
00:01:34.548,synth_model_07,1073,714
00:01:36.584,synth_model_23,1339,118
00:01:37.099,synth_model_08,1800,822
00:01:37.192,synth_model_02,454,1170
00:01:37.705,synth_model_07,510,1056
00:01:37.833,synth_model_17,932,492
00:01:38.707,synth_model_26,1224,126
00:01:39.030,synth_model_23,116,182
00:01:39.351,synth_model_14,488,72
00:01:39.356,synth_model_14,2,554
00:01:39.532,synth_model_01,963,310
00:01:39.684,synth_model_10,785,594
00:01:40.378,synth_model_14,117,354
00:01:40.615,synth_model_27,147,2118
00:01:40.901,synth_model_29,1579,132
00:01:41.108,synth_model_20,1075,1174
00:01:41.667,synth_model_26,141,370
00:01:42.767,synth_model_01,1704,228
00:01:43.283,synth_model_07,1683,1388
00:01:44.586,synth_model_23,73,254
00:01:44.650,synth_model_02,1256,614
00:01:45.059,synth_model_29,2128,488
00:01:45.276,synth_model_04,801,624
00:01:45.710,synth_model_02,480,84
00:01:46.383,synth_model_19,1326,868
00:01:46.508,synth_model_29,1652,652
00:01:46.563,synth_model_07,325,2166
00:01:47.125,synth_model_18,900,632
00:01:47.300,synth_model_15,1328,546
00:01:48.644,synth_model_23,12,618
00:01:48.676,synth_model_10,1382,562
00:01:48.787,synth_model_09,30,190
00:01:49.174,synth_model_16,1043,464
00:01:49.461,synth_model_07,1334,818
00:01:49.606,synth_model_27,155,180
00:01:49.648,synth_model_26,592,730
00:01:50.859,synth_model_22,638,1540
00:01:54.189,synth_model_15,426,230
00:01:54.719,synth_model_05,11,238
00:01:55.898,synth_model_20,720,800
00:01:56.178,synth_model_15,1393,242
00:01:59.059,synth_model_16,748,790
