Request Time,Model Name,Input Length,Output Length
00:00:34.841,synth_model_26,60,35
00:00:34.989,synth_model_49,1103,367
00:00:35.160,synth_model_61,995,727
00:00:35.244,synth_model_22,1,506
00:00:35.421,synth_model_48,180,364
00:00:35.524,synth_model_66,488,206
00:00:35.606,synth_model_62,81,392
00:00:35.761,synth_model_10,19,392
00:00:35.827,synth_model_42,226,316
00:00:35.933,synth_model_62,1420,260
00:00:35.935,synth_model_40,712,94
00:00:36.521,synth_model_37,1783,147
00:00:36.677,synth_model_73,1567,770
00:00:36.683,synth_model_78,693,210
00:00:36.848,synth_model_78,48,812
00:00:36.872,synth_model_76,1157,382
00:00:37.083,synth_model_28,775,158
00:00:37.172,synth_model_39,836,42
00:00:37.187,synth_model_73,437,325
00:00:37.225,synth_model_60,1485,290
00:00:37.276,synth_model_59,207,160
00:00:37.570,synth_model_35,701,234
00:00:37.662,synth_model_27,460,68
00:00:37.702,synth_model_70,17,103
00:00:37.764,synth_model_01,633,162
00:00:37.856,synth_model_19,602,52
00:00:38.022,synth_model_36,15,446
00:00:38.072,synth_model_27,7,321
00:00:38.115,synth_model_04,29,414
00:00:38.236,synth_model_54,1115,279
00:00:38.276,synth_model_29,1581,382
00:00:38.277,synth_model_76,1540,125
00:00:38.897,synth_model_67,741,226
00:00:38.918,synth_model_06,14,319
00:00:39.018,synth_model_00,64,794
00:00:39.150,synth_model_78,18,426
00:00:39.178,synth_model_73,680,387
00:00:39.314,synth_model_67,845,69
00:00:39.329,synth_model_17,14,31
00:00:39.339,synth_model_59,311,121
00:00:39.402,synth_model_24,640,87
00:00:39.420,synth_model_60,414,250
00:00:39.938,synth_model_11,26,435
00:00:39.985,synth_model_42,11,22
00:00:40.057,synth_model_29,11,169
00:00:40.116,synth_model_12,723,230
00:00:40.399,synth_model_20,451,521
00:00:40.883,synth_model_25,1055,291
00:00:40.944,synth_model_15,50,540
00:00:40.996,synth_model_69,1023,345
00:00:41.037,synth_model_17,819,195
00:00:41.061,synth_model_23,36,376
00:00:41.363,synth_model_77,1378,557
00:00:41.426,synth_model_32,530,555
00:00:41.547,synth_model_12,569,85
00:00:41.598,synth_model_42,915,445
00:00:41.909,synth_model_72,23,435
00:00:41.934,synth_model_10,13,477
00:00:42.047,synth_model_65,15,185
00:00:42.123,synth_model_70,359,720
00:00:42.255,synth_model_52,1196,122
00:00:42.560,synth_model_39,1512,308
00:00:43.110,synth_model_54,17,106
00:00:43.177,synth_model_20,9,16
00:00:43.577,synth_model_03,100,22
00:00:43.627,synth_model_45,709,357
00:00:43.712,synth_model_50,13,250
00:00:43.771,synth_model_28,1484,317
00:00:43.877,synth_model_79,1579,380
00:00:43.881,synth_model_44,772,240
00:00:43.896,synth_model_24,979,172
00:00:43.963,synth_model_53,1475,604
00:00:43.992,synth_model_69,11,824
00:00:44.035,synth_model_63,981,403
00:00:44.441,synth_model_12,997,117
00:00:44.602,synth_model_78,1224,277
00:00:44.694,synth_model_64,818,372
00:00:44.727,synth_model_56,820,361
00:00:44.967,synth_model_53,314,16
00:00:44.972,synth_model_48,532,115
00:00:44.985,synth_model_30,742,744
00:00:45.001,synth_model_21,684,45
00:00:45.010,synth_model_26,994,250
00:00:45.062,synth_model_46,1715,427
00:00:45.067,synth_model_46,234,268
00:00:45.085,synth_model_57,1605,301
00:00:45.088,synth_model_66,1403,635
00:00:45.476,synth_model_02,450,470
00:00:45.599,synth_model_47,429,102
00:00:45.754,synth_model_00,1873,124
00:00:45.788,synth_model_55,158,197
00:00:45.809,synth_model_57,913,462
00:00:45.822,synth_model_35,1401,343
00:00:45.958,synth_model_45,22,890
00:00:46.009,synth_model_72,1132,350
00:00:46.219,synth_model_50,118,443
00:00:46.268,synth_model_65,1291,443
00:00:46.325,synth_model_28,960,1095
00:00:46.347,synth_model_47,226,498
00:00:46.499,synth_model_47,406,240
00:00:46.520,synth_model_12,1344,461
00:00:46.535,synth_model_29,991,243
00:00:46.575,synth_model_04,3213,269
00:00:46.587,synth_model_09,312,230
00:00:46.603,synth_model_73,463,495
00:00:46.982,synth_model_11,28,377
00:00:47.050,synth_model_51,791,143
00:00:47.060,synth_model_77,1447,505
00:00:47.111,synth_model_13,545,143
00:00:47.351,synth_model_21,44,116
00:00:47.647,synth_model_68,6,677
00:00:48.202,synth_model_08,337,400
00:00:48.339,synth_model_64,1318,196
00:00:48.552,synth_model_03,290,323
00:00:48.686,synth_model_19,183,894
00:00:48.780,synth_model_73,485,16
00:00:48.925,synth_model_61,775,253
00:00:48.944,synth_model_20,1136,253
00:00:49.058,synth_model_37,915,527
00:00:49.119,synth_model_39,1761,472
00:00:49.156,synth_model_20,960,80
00:00:49.325,synth_model_78,163,639
00:00:49.338,synth_model_31,370,307
00:00:49.348,synth_model_35,416,403
00:00:49.372,synth_model_59,1456,521
00:00:49.434,synth_model_06,1759,457
00:00:49.666,synth_model_59,225,172
00:00:49.688,synth_model_03,6,158
00:00:49.721,synth_model_16,1082,47
00:00:49.928,synth_model_71,450,248
00:00:49.956,synth_model_12,7,202
00:00:50.133,synth_model_17,720,859
00:00:50.217,synth_model_20,402,296
00:00:50.225,synth_model_56,289,146
00:00:50.479,synth_model_52,907,158
00:00:50.599,synth_model_24,68,494
00:00:50.937,synth_model_26,17,230
00:00:50.981,synth_model_06,247,65
00:00:51.039,synth_model_44,272,219
00:00:51.249,synth_model_37,7,16
00:00:51.796,synth_model_37,58,206
00:00:51.816,synth_model_39,557,269
00:00:51.944,synth_model_73,684,281
00:00:52.145,synth_model_70,1503,221
00:00:52.147,synth_model_67,909,961
00:00:52.151,synth_model_71,17,493
00:00:52.434,synth_model_38,1213,113
00:00:52.465,synth_model_68,21,78
00:00:52.995,synth_model_59,1378,83
00:00:53.307,synth_model_00,27,325
00:00:53.425,synth_model_23,1369,376
00:00:53.498,synth_model_49,785,339
00:00:53.530,synth_model_33,283,367
00:00:53.749,synth_model_24,127,273
00:00:53.777,synth_model_30,799,183
00:00:53.786,synth_model_42,242,461
00:00:53.808,synth_model_47,280,454
00:00:53.819,synth_model_60,736,739
00:00:53.931,synth_model_69,325,46
00:00:54.016,synth_model_04,26,241
00:00:54.026,synth_model_78,23,475
00:00:54.065,synth_model_78,1954,198
00:00:54.224,synth_model_45,1541,298
00:00:54.498,synth_model_15,15,213
00:00:54.687,synth_model_56,393,810
00:00:54.973,synth_model_39,613,466
00:00:55.016,synth_model_74,9,240
00:00:55.019,synth_model_12,1370,283
00:00:55.089,synth_model_13,1843,374
00:00:55.103,synth_model_37,823,114
00:00:55.130,synth_model_62,851,425
00:00:55.140,synth_model_01,5,227
00:00:55.206,synth_model_40,90,93
00:00:55.439,synth_model_29,149,250
00:00:55.598,synth_model_68,375,330
00:00:55.666,synth_model_79,9,525
00:00:55.673,synth_model_18,131,417
00:00:55.895,synth_model_38,835,411
00:00:55.905,synth_model_30,449,251
00:00:56.029,synth_model_18,822,634
00:00:56.101,synth_model_25,483,451
00:00:56.110,synth_model_27,1455,639
00:00:56.325,synth_model_52,743,589
00:00:56.376,synth_model_53,1026,258
00:00:56.396,synth_model_48,1233,309
00:00:56.719,synth_model_02,202,444
00:00:57.202,synth_model_54,151,21
00:00:57.220,synth_model_65,1444,478
00:00:57.400,synth_model_03,705,113
00:00:57.433,synth_model_23,1443,36
00:00:57.659,synth_model_59,562,183
00:00:57.812,synth_model_17,1080,75
00:00:58.024,synth_model_58,1576,44
00:00:58.045,synth_model_50,1,366
00:00:58.109,synth_model_34,250,243
00:00:58.256,synth_model_08,2606,198
00:00:58.330,synth_model_77,74,313
00:00:58.367,synth_model_61,1137,389
00:00:58.397,synth_model_27,125,195
00:00:58.426,synth_model_30,1009,452
00:00:58.540,synth_model_42,620,192
00:00:58.778,synth_model_62,530,202
00:00:58.918,synth_model_05,33,671
00:00:58.919,synth_model_67,132,890
00:00:58.928,synth_model_11,57,305
00:00:59.005,synth_model_62,1213,389
00:00:59.019,synth_model_40,939,220
00:00:59.054,synth_model_52,819,383
00:00:59.058,synth_model_33,11,263
00:00:59.151,synth_model_68,10,338
00:00:59.277,synth_model_01,223,23
00:00:59.376,synth_model_05,1329,244
00:00:59.409,synth_model_25,809,295
00:00:59.756,synth_model_18,919,268
00:01:00.023,synth_model_04,1243,205
00:01:00.083,synth_model_32,1619,57
00:01:00.115,synth_model_25,622,115
00:01:00.193,synth_model_24,305,276
00:01:00.365,synth_model_03,22,559
00:01:00.524,synth_model_30,1315,781
00:01:00.750,synth_model_04,1000,502
00:01:00.838,synth_model_60,53,456
00:01:00.959,synth_model_06,1047,176
00:01:00.968,synth_model_07,1642,349
00:01:01.100,synth_model_24,661,306
00:01:01.347,synth_model_21,329,226
00:01:01.648,synth_model_64,793,698
00:01:01.673,synth_model_43,1890,237
00:01:01.757,synth_model_55,1578,130
00:01:01.830,synth_model_24,853,37
00:01:02.078,synth_model_19,12,345
00:01:02.097,synth_model_78,804,459
00:01:02.254,synth_model_72,1921,156
00:01:02.476,synth_model_33,1525,62
00:01:02.506,synth_model_57,1704,16
00:01:02.940,synth_model_06,5,273
00:01:02.995,synth_model_67,1131,493
00:01:03.003,synth_model_11,180,54
00:01:03.104,synth_model_45,785,19
00:01:03.194,synth_model_60,1171,238
00:01:03.250,synth_model_57,554,55
00:01:03.306,synth_model_12,93,309
00:01:03.311,synth_model_17,76,538
00:01:03.353,synth_model_54,1085,478
00:01:03.413,synth_model_30,286,355
00:01:03.524,synth_model_54,1013,232
00:01:03.558,synth_model_65,672,248
00:01:03.571,synth_model_56,8,1041
00:01:03.692,synth_model_60,1093,496
00:01:03.759,synth_model_01,985,298
00:01:04.133,synth_model_79,353,298
00:01:04.153,synth_model_69,790,307
00:01:04.524,synth_model_03,1500,145
00:01:04.667,synth_model_70,1331,130
00:01:04.898,synth_model_26,994,1050
00:01:04.983,synth_model_64,832,160
00:01:05.057,synth_model_30,395,65
00:01:05.094,synth_model_10,543,267
00:01:05.350,synth_model_07,606,463
00:01:05.431,synth_model_62,28,621
00:01:05.574,synth_model_74,1874,116
00:01:05.819,synth_model_47,526,535
00:01:05.919,synth_model_31,76,123
00:01:06.042,synth_model_29,994,440
00:01:06.506,synth_model_32,1114,439
00:01:06.553,synth_model_51,24,349
00:01:06.632,synth_model_66,50,416
00:01:06.688,synth_model_78,1815,644
00:01:06.829,synth_model_64,58,133
00:01:06.868,synth_model_72,1760,194
00:01:07.043,synth_model_03,418,212
00:01:07.210,synth_model_27,1422,16
00:01:07.462,synth_model_49,568,240
00:01:07.537,synth_model_36,451,386
00:01:07.638,synth_model_44,4,796
00:01:07.767,synth_model_36,1149,320
00:01:07.857,synth_model_69,310,365
00:01:07.992,synth_model_36,59,305
00:01:08.044,synth_model_48,60,967
00:01:08.060,synth_model_30,378,319
00:01:08.147,synth_model_40,442,179
00:01:08.735,synth_model_36,15,291
00:01:09.044,synth_model_06,1099,750
00:01:09.309,synth_model_15,930,315
00:01:09.341,synth_model_38,1575,163
00:01:09.356,synth_model_12,1253,776
00:01:09.606,synth_model_64,281,42
00:01:09.606,synth_model_65,1536,31
00:01:09.644,synth_model_58,1050,249
00:01:09.742,synth_model_66,1654,239
00:01:09.890,synth_model_32,71,321
00:01:09.988,synth_model_32,346,250
00:01:10.009,synth_model_17,24,455
00:01:10.128,synth_model_55,169,51
00:01:10.514,synth_model_72,334,106
00:01:11.251,synth_model_46,288,355
00:01:11.302,synth_model_19,778,502
00:01:11.378,synth_model_28,477,206
00:01:11.538,synth_model_14,23,20
00:01:11.761,synth_model_59,1449,239
00:01:11.852,synth_model_61,16,444
00:01:11.896,synth_model_79,443,34
00:01:11.996,synth_model_43,835,261
00:01:12.031,synth_model_52,768,326
00:01:12.195,synth_model_03,69,42
00:01:12.207,synth_model_45,771,136
00:01:12.212,synth_model_17,295,236
00:01:12.466,synth_model_53,573,273
00:01:12.488,synth_model_11,193,166
00:01:12.777,synth_model_09,11,141
00:01:12.794,synth_model_39,1549,476
00:01:13.006,synth_model_19,23,155
00:01:13.063,synth_model_14,1083,193
00:01:13.225,synth_model_31,360,333
00:01:13.254,synth_model_12,318,33
00:01:13.355,synth_model_67,376,247
00:01:13.456,synth_model_19,1020,286
00:01:13.488,synth_model_27,4,40
00:01:13.522,synth_model_19,56,300
00:01:13.717,synth_model_49,1752,136
00:01:13.838,synth_model_62,1642,457
00:01:13.899,synth_model_20,1216,206
00:01:14.061,synth_model_60,36,789
00:01:14.249,synth_model_52,888,775
00:01:14.368,synth_model_46,506,80
00:01:14.453,synth_model_72,809,313
00:01:14.579,synth_model_68,504,203
00:01:14.583,synth_model_25,1218,164
00:01:14.792,synth_model_39,758,410
00:01:14.868,synth_model_32,10,183
00:01:15.372,synth_model_11,1104,562
00:01:15.699,synth_model_02,180,16
00:01:15.925,synth_model_34,493,251
00:01:15.954,synth_model_13,913,199
00:01:15.977,synth_model_22,24,259
00:01:16.025,synth_model_11,909,170
00:01:16.063,synth_model_71,365,403
00:01:16.314,synth_model_10,142,171
00:01:16.435,synth_model_20,343,16
00:01:16.486,synth_model_78,196,84
00:01:16.562,synth_model_10,362,18
00:01:16.579,synth_model_37,440,69
00:01:16.921,synth_model_25,430,150
00:01:17.055,synth_model_64,317,373
00:01:17.101,synth_model_63,968,307
00:01:17.201,synth_model_17,1197,780
00:01:17.282,synth_model_28,1302,955
00:01:17.637,synth_model_14,11,786
00:01:17.726,synth_model_33,735,390
00:01:17.878,synth_model_41,257,40
00:01:17.892,synth_model_35,424,52
00:01:17.934,synth_model_06,266,389
00:01:18.254,synth_model_25,703,276
00:01:19.027,synth_model_57,1455,433
00:01:19.145,synth_model_68,1182,178
00:01:19.204,synth_model_36,1621,475
00:01:19.234,synth_model_57,312,575
00:01:19.248,synth_model_53,467,342
00:01:19.621,synth_model_09,11630,57
00:01:19.890,synth_model_26,762,895
00:01:19.936,synth_model_46,807,337
00:01:20.148,synth_model_73,772,132
00:01:20.387,synth_model_50,1971,578
00:01:20.646,synth_model_59,15,494
00:01:20.709,synth_model_15,28,64
00:01:20.717,synth_model_44,640,290
00:01:20.775,synth_model_49,29,95
00:01:21.183,synth_model_53,183,66
00:01:21.244,synth_model_14,1280,227
00:01:21.254,synth_model_48,50,23
00:01:21.272,synth_model_12,1288,537
00:01:21.342,synth_model_30,2,159
00:01:21.366,synth_model_36,962,561
00:01:21.475,synth_model_00,24,239
00:01:21.571,synth_model_30,1738,18
00:01:21.689,synth_model_02,857,569
00:01:21.727,synth_model_16,715,177
00:01:21.770,synth_model_65,962,49
00:01:22.280,synth_model_01,975,271
00:01:22.421,synth_model_44,11,588
00:01:22.489,synth_model_06,375,124
00:01:23.022,synth_model_55,1605,569
00:01:23.378,synth_model_07,5,269
00:01:23.934,synth_model_55,363,151
00:01:24.057,synth_model_74,1720,28
00:01:24.341,synth_model_06,58,297
00:01:24.350,synth_model_41,36,289
00:01:24.638,synth_model_74,26276,68
00:01:24.727,synth_model_45,453,16
00:01:24.885,synth_model_75,1496,237
00:01:24.903,synth_model_38,1525,16
00:01:24.905,synth_model_28,17,64
00:01:25.199,synth_model_16,1268,611
00:01:25.243,synth_model_48,380,279
00:01:25.245,synth_model_34,863,266
00:01:25.587,synth_model_32,1,16
00:01:25.611,synth_model_70,221,38
00:01:25.820,synth_model_46,48,311
00:01:25.896,synth_model_16,196,554
00:01:25.945,synth_model_23,19,155
00:01:26.236,synth_model_41,818,31
00:01:26.313,synth_model_43,1,795
00:01:26.376,synth_model_02,919,502
00:01:26.434,synth_model_34,8,599
00:01:26.860,synth_model_11,55,473
00:01:26.954,synth_model_18,852,902
00:01:27.312,synth_model_55,1252,320
00:01:27.326,synth_model_67,223,477
00:01:27.498,synth_model_76,1863,358
00:01:27.845,synth_model_59,2079,418
00:01:27.977,synth_model_10,885,190
00:01:28.129,synth_model_48,767,24
00:01:28.276,synth_model_05,298,430
00:01:28.478,synth_model_18,1469,16
00:01:28.523,synth_model_26,8,43
00:01:28.886,synth_model_21,118,299
00:01:28.905,synth_model_65,1594,78
00:01:28.991,synth_model_14,679,233
00:01:29.237,synth_model_09,107,41
00:01:29.319,synth_model_57,17,526
00:01:29.423,synth_model_49,1526,320
00:01:29.592,synth_model_65,354,123
00:01:30.003,synth_model_11,155,332
00:01:30.090,synth_model_21,389,16
00:01:30.665,synth_model_76,12,524
00:01:30.755,synth_model_19,19,284
00:01:31.003,synth_model_38,315,138
00:01:31.169,synth_model_65,341,93
00:01:31.517,synth_model_52,464,441
00:01:31.533,synth_model_62,340,231
00:01:31.628,synth_model_19,2051,414
00:01:31.814,synth_model_16,555,514
00:01:31.942,synth_model_22,172,92
00:01:32.293,synth_model_62,1182,262
00:01:32.385,synth_model_31,546,184
00:01:32.569,synth_model_74,63,52
00:01:32.654,synth_model_71,399,123
00:01:32.768,synth_model_53,1166,729
00:01:32.837,synth_model_23,784,315
00:01:32.945,synth_model_37,755,286
00:01:33.093,synth_model_32,1915,414
00:01:33.219,synth_model_25,148,107
00:01:33.295,synth_model_67,10,342
00:01:33.527,synth_model_14,165,155
00:01:33.925,synth_model_44,1384,161
00:01:34.113,synth_model_47,188,243
00:01:34.121,synth_model_35,937,144
00:01:34.362,synth_model_08,1506,124
00:01:34.506,synth_model_55,237,83
00:01:34.512,synth_model_13,436,211
00:01:34.547,synth_model_02,1257,316
00:01:34.548,synth_model_07,1073,357
00:01:34.913,synth_model_46,605,520
00:01:35.029,synth_model_67,2081,289
