Request Time,Model Name,Input Length,Output Length
00:00:17.116,synth_model_35,1678,56
00:00:17.189,synth_model_24,39,832
00:00:17.212,synth_model_39,523,36
00:00:17.215,synth_model_16,899,284
00:00:17.281,synth_model_28,1406,270
00:00:17.618,synth_model_10,17,172
00:00:17.707,synth_model_13,1642,406
00:00:17.711,synth_model_18,16,304
00:00:17.736,synth_model_11,266,287
00:00:17.764,synth_model_07,833,136
00:00:17.787,synth_model_31,1151,604
00:00:17.835,synth_model_31,296,151
00:00:17.850,synth_model_19,1609,16
00:00:17.991,synth_model_12,51,224
00:00:17.993,synth_model_30,30,545
00:00:18.007,synth_model_34,14,21
00:00:18.028,synth_model_25,668,163
00:00:18.084,synth_model_06,222,154
00:00:18.174,synth_model_13,36,376
00:00:18.363,synth_model_16,1069,959
00:00:18.377,synth_model_24,1923,71
00:00:18.418,synth_model_34,98,525
00:00:18.438,synth_model_23,27,224
00:00:18.516,synth_model_39,786,109
00:00:18.550,synth_model_34,948,351
00:00:18.570,synth_model_38,748,250
00:00:18.645,synth_model_22,408,348
00:00:18.781,synth_model_25,954,457
00:00:18.838,synth_model_24,556,542
00:00:19.000,synth_model_16,950,868
00:00:19.042,synth_model_16,2132,16
00:00:19.092,synth_model_26,1985,447
00:00:19.120,synth_model_09,1326,112
00:00:19.124,synth_model_21,47,180
00:00:19.314,synth_model_14,316,600
00:00:19.505,synth_model_12,1417,417
00:00:19.558,synth_model_14,980,740
00:00:19.583,synth_model_15,59,388
00:00:19.782,synth_model_25,898,387
00:00:19.909,synth_model_16,438,379
00:00:20.071,synth_model_04,1660,231
00:00:20.181,synth_model_14,672,248
00:00:20.284,synth_model_22,23,294
00:00:20.362,synth_model_31,1108,202
00:00:20.372,synth_model_11,1061,16
00:00:20.504,synth_model_31,24,147
00:00:20.630,synth_model_31,1685,412
00:00:20.666,synth_model_10,856,440
00:00:20.745,synth_model_17,506,286
00:00:20.858,synth_model_11,154,133
00:00:20.987,synth_model_11,1569,259
00:00:21.006,synth_model_11,559,510
00:00:21.165,synth_model_02,26,241
00:00:21.235,synth_model_29,12,114
00:00:21.466,synth_model_18,710,40
00:00:21.472,synth_model_04,1494,112
00:00:21.560,synth_model_12,1484,422
00:00:21.696,synth_model_06,26,548
00:00:21.708,synth_model_13,1369,376
00:00:21.964,synth_model_38,787,288
00:00:22.049,synth_model_15,456,266
00:00:22.101,synth_model_26,90,412
00:00:22.207,synth_model_19,921,110
00:00:22.290,synth_model_04,807,213
00:00:22.296,synth_model_17,1245,561
00:00:22.320,synth_model_24,691,97
00:00:22.536,synth_model_33,7,120
00:00:22.564,synth_model_13,1443,36
00:00:22.569,synth_model_28,46,559
00:00:22.580,synth_model_32,33,604
00:00:22.600,synth_model_05,134,16
00:00:22.667,synth_model_26,18,253
00:00:22.699,synth_model_14,1055,291
00:00:22.729,synth_model_31,649,102
00:00:22.821,synth_model_09,1948,446
00:00:22.953,synth_model_06,30,483
00:00:22.960,synth_model_01,384,87
00:00:23.116,synth_model_38,1007,533
00:00:23.148,synth_model_22,776,407
00:00:23.174,synth_model_17,1547,891
00:00:23.199,synth_model_21,705,91
00:00:23.250,synth_model_37,1776,37
00:00:23.278,synth_model_00,1237,437
00:00:23.363,synth_model_10,325,223
00:00:23.399,synth_model_01,977,127
00:00:23.524,synth_model_04,246,353
00:00:23.633,synth_model_31,22,523
00:00:23.636,synth_model_02,1243,205
00:00:23.678,synth_model_24,310,139
00:00:23.952,synth_model_37,1091,56
00:00:24.052,synth_model_06,64,364
00:00:24.266,synth_model_36,868,818
00:00:24.293,synth_model_29,66,378
00:00:24.328,synth_model_07,7,274
00:00:24.470,synth_model_30,277,263
00:00:24.603,synth_model_27,85,860
00:00:24.626,synth_model_20,1619,373
00:00:24.659,synth_model_17,363,425
00:00:24.791,synth_model_21,384,63
00:00:24.808,synth_model_07,2805,192
00:00:24.913,synth_model_03,773,349
00:00:24.932,synth_model_16,92,533
00:00:24.940,synth_model_27,74,96
00:00:24.944,synth_model_10,205,211
00:00:24.959,synth_model_15,222,482
00:00:25.008,synth_model_13,19,155
00:00:25.084,synth_model_38,3141,149
00:00:25.105,synth_model_31,3,714
00:00:25.486,synth_model_10,69,49
00:00:25.542,synth_model_10,114,350
00:00:25.574,synth_model_21,636,253
00:00:25.589,synth_model_20,1411,140
00:00:25.805,synth_model_15,30,169
00:00:25.930,synth_model_11,19,404
00:00:25.971,synth_model_39,949,208
00:00:26.031,synth_model_05,393,348
00:00:26.136,synth_model_35,13,782
00:00:26.179,synth_model_11,1227,215
00:00:26.559,synth_model_28,1721,334
00:00:26.610,synth_model_29,130,26
00:00:26.814,synth_model_22,36,255
00:00:26.843,synth_model_16,190,95
00:00:26.886,synth_model_32,294,196
00:00:26.918,synth_model_29,1256,284
00:00:26.996,synth_model_31,224,88
00:00:27.023,synth_model_37,1802,92
00:00:27.024,synth_model_21,728,24
00:00:27.232,synth_model_12,15,282
00:00:27.245,synth_model_24,13,358
00:00:27.264,synth_model_31,95,299
00:00:27.357,synth_model_29,328,920
00:00:27.471,synth_model_19,785,528
00:00:27.511,synth_model_05,52,785
00:00:27.573,synth_model_16,634,520
00:00:27.587,synth_model_01,250,62
00:00:27.746,synth_model_14,483,451
00:00:28.085,synth_model_15,1205,26
00:00:28.257,synth_model_24,1247,16
00:00:28.320,synth_model_13,784,315
00:00:28.346,synth_model_28,1092,300
00:00:28.350,synth_model_05,1047,262
00:00:28.363,synth_model_06,212,62
00:00:28.456,synth_model_09,9,649
00:00:28.457,synth_model_32,21,323
00:00:28.492,synth_model_15,56,398
00:00:28.520,synth_model_27,327,92
00:00:28.602,synth_model_31,453,316
00:00:28.629,synth_model_05,1527,440
00:00:28.971,synth_model_10,697,530
00:00:29.020,synth_model_37,409,132
00:00:29.077,synth_model_13,1339,59
00:00:29.149,synth_model_29,329,149
00:00:29.267,synth_model_07,1845,425
00:00:29.449,synth_model_12,1457,23
00:00:29.525,synth_model_25,1272,177
00:00:29.677,synth_model_15,309,187
00:00:29.731,synth_model_32,22,483
00:00:30.102,synth_model_35,15,16
00:00:30.105,synth_model_30,1319,240
00:00:30.116,synth_model_34,1054,386
00:00:30.190,synth_model_10,802,234
00:00:30.354,synth_model_22,1354,144
00:00:30.362,synth_model_28,527,430
00:00:30.391,synth_model_33,111,253
00:00:30.395,synth_model_11,7,174
00:00:30.541,synth_model_23,496,134
00:00:30.559,synth_model_11,870,662
00:00:30.799,synth_model_01,797,786
00:00:30.809,synth_model_37,387,105
00:00:30.852,synth_model_29,679,55
00:00:30.881,synth_model_18,240,201
00:00:31.045,synth_model_17,435,70
00:00:31.051,synth_model_22,400,149
00:00:31.058,synth_model_11,1461,235
00:00:31.065,synth_model_35,1285,64
00:00:31.083,synth_model_35,516,39
00:00:31.166,synth_model_03,1430,77
00:00:31.274,synth_model_18,1032,1035
00:00:31.352,synth_model_19,32,221
00:00:31.442,synth_model_20,36,229
00:00:31.544,synth_model_18,1386,20
00:00:31.570,synth_model_25,384,195
00:00:31.582,synth_model_38,22,299
00:00:31.603,synth_model_04,601,359
00:00:31.640,synth_model_18,1357,77
00:00:31.821,synth_model_30,459,245
00:00:31.833,synth_model_19,1486,648
00:00:31.999,synth_model_27,1146,442
00:00:32.155,synth_model_03,15,568
00:00:32.270,synth_model_32,363,143
00:00:32.362,synth_model_12,448,379
00:00:32.385,synth_model_35,91,597
00:00:32.434,synth_model_13,116,91
00:00:32.603,synth_model_08,3,532
00:00:32.666,synth_model_23,719,540
00:00:32.689,synth_model_34,306,335
00:00:32.692,synth_model_26,1514,380
00:00:32.833,synth_model_28,421,433
00:00:32.855,synth_model_04,30,22
00:00:32.886,synth_model_11,1482,430
00:00:32.994,synth_model_34,1485,290
00:00:33.033,synth_model_12,7,192
00:00:33.039,synth_model_08,698,187
00:00:33.133,synth_model_27,1268,25
00:00:33.133,synth_model_35,198,180
00:00:33.202,synth_model_06,213,188
00:00:33.634,synth_model_21,12,95
00:00:33.634,synth_model_20,912,1053
00:00:33.636,synth_model_17,424,360
00:00:33.714,synth_model_36,9,386
00:00:33.814,synth_model_10,670,725
00:00:33.821,synth_model_06,1293,678
00:00:33.883,synth_model_18,694,208
00:00:34.044,synth_model_30,1736,258
00:00:34.069,synth_model_20,1285,73
00:00:34.200,synth_model_02,1000,502
00:00:34.227,synth_model_19,662,16
00:00:34.346,synth_model_08,1144,230
00:00:34.456,synth_model_22,33,150
00:00:34.460,synth_model_14,809,295
00:00:34.503,synth_model_39,1467,402
00:00:34.571,synth_model_23,42,31
00:00:34.730,synth_model_16,1402,369
00:00:34.938,synth_model_23,693,185
00:00:35.162,synth_model_13,73,127
00:00:35.282,synth_model_14,622,115
00:00:35.332,synth_model_38,646,400
00:00:35.376,synth_model_08,11,275
00:00:35.425,synth_model_11,193,259
00:00:35.433,synth_model_28,457,438
00:00:35.435,synth_model_34,414,250
00:00:35.648,synth_model_02,801,312
00:00:35.648,synth_model_34,736,739
00:00:35.659,synth_model_38,710,233
00:00:35.886,synth_model_14,1218,164
00:00:35.910,synth_model_34,53,456
00:00:35.911,synth_model_05,959,30
00:00:36.173,synth_model_15,1383,51
00:00:36.222,synth_model_01,1833,331
00:00:36.312,synth_model_25,352,207
00:00:36.323,synth_model_20,294,348
00:00:36.417,synth_model_16,446,325
00:00:36.558,synth_model_35,621,167
00:00:36.574,synth_model_23,1489,284
00:00:37.032,synth_model_12,450,318
00:00:37.067,synth_model_06,1059,187
00:00:37.207,synth_model_38,819,65
00:00:37.216,synth_model_21,519,207
00:00:37.512,synth_model_17,2,203
00:00:37.590,synth_model_08,941,129
00:00:37.601,synth_model_09,1027,278
00:00:37.842,synth_model_21,796,482
00:00:37.914,synth_model_19,31,353
00:00:37.934,synth_model_01,344,228
00:00:37.944,synth_model_27,1664,850
00:00:37.998,synth_model_21,340,188
00:00:38.005,synth_model_04,1462,99
00:00:38.168,synth_model_26,1331,374
00:00:38.188,synth_model_31,158,197
00:00:38.340,synth_model_11,561,311
00:00:38.358,synth_model_23,232,125
00:00:38.436,synth_model_13,12,309
00:00:38.584,synth_model_19,123,302
00:00:38.593,synth_model_09,2145,335
00:00:38.595,synth_model_16,787,493
00:00:38.681,synth_model_20,1009,503
00:00:38.792,synth_model_09,165,44
00:00:38.846,synth_model_03,11,258
00:00:38.886,synth_model_08,979,151
00:00:38.943,synth_model_21,348,153
00:00:39.037,synth_model_37,1035,439
00:00:39.153,synth_model_23,479,450
00:00:39.273,synth_model_01,1476,382
00:00:39.284,synth_model_30,11,78
00:00:39.322,synth_model_02,1089,299
00:00:39.427,synth_model_14,430,150
00:00:39.509,synth_model_38,855,964
00:00:39.689,synth_model_20,1246,267
00:00:39.735,synth_model_16,101,94
00:00:39.775,synth_model_06,68,560
00:00:40.025,synth_model_17,1980,19
00:00:40.049,synth_model_25,109,168
00:00:40.053,synth_model_29,670,198
00:00:40.166,synth_model_11,1200,313
00:00:40.243,synth_model_37,958,16
00:00:40.321,synth_model_03,519,38
00:00:40.424,synth_model_18,24,330
00:00:40.483,synth_model_09,1443,476
00:00:40.502,synth_model_34,1171,238
00:00:40.536,synth_model_25,586,48
00:00:40.543,synth_model_30,1589,463
00:00:40.550,synth_model_08,15,16
00:00:40.550,synth_model_28,45,394
00:00:40.551,synth_model_08,60,40
00:00:40.552,synth_model_16,31,830
00:00:40.579,synth_model_35,497,676
00:00:40.586,synth_model_00,700,98
00:00:40.632,synth_model_17,18,361
00:00:40.809,synth_model_13,401,286
00:00:40.843,synth_model_08,538,295
00:00:40.850,synth_model_10,1267,16
00:00:40.857,synth_model_38,115,967
00:00:40.913,synth_model_35,73,721
00:00:40.952,synth_model_10,818,281
00:00:41.197,synth_model_04,1731,18
00:00:41.353,synth_model_17,99,637
00:00:41.470,synth_model_22,280,258
00:00:41.471,synth_model_35,242,348
00:00:41.607,synth_model_01,3,353
00:00:41.787,synth_model_06,211,458
00:00:41.845,synth_model_27,1724,494
00:00:41.853,synth_model_15,706,188
00:00:41.856,synth_model_16,1925,380
00:00:41.952,synth_model_17,1033,208
00:00:42.062,synth_model_03,1565,253
00:00:42.099,synth_model_04,161,453
00:00:42.363,synth_model_01,70,592
00:00:42.727,synth_model_07,645,177
00:00:42.777,synth_model_17,670,421
00:00:42.980,synth_model_18,1323,264
00:00:43.032,synth_model_30,78,249
00:00:43.247,synth_model_17,38,41
00:00:43.325,synth_model_34,1093,496
00:00:43.372,synth_model_37,996,33
00:00:43.393,synth_model_05,13,245
00:00:43.493,synth_model_32,114,16
00:00:43.693,synth_model_04,306,69
00:00:43.695,synth_model_16,900,308
00:00:43.755,synth_model_19,653,318
00:00:43.775,synth_model_14,703,276
00:00:43.815,synth_model_28,737,316
00:00:43.823,synth_model_25,806,203
00:00:43.836,synth_model_33,1172,376
00:00:43.952,synth_model_34,36,789
00:00:44.037,synth_model_27,1916,366
00:00:44.105,synth_model_17,1653,646
00:00:44.119,synth_model_32,73,43
00:00:44.191,synth_model_27,410,292
00:00:44.312,synth_model_28,875,799
00:00:44.342,synth_model_13,396,281
00:00:44.453,synth_model_32,142,488
00:00:44.494,synth_model_01,489,504
00:00:44.630,synth_model_04,22,30
00:00:44.720,synth_model_14,148,107
00:00:44.770,synth_model_18,618,650
00:00:44.797,synth_model_01,162,47
00:00:44.901,synth_model_12,749,174
00:00:44.922,synth_model_14,97,300
00:00:45.007,synth_model_07,2244,764
00:00:45.079,synth_model_21,19,231
00:00:45.083,synth_model_19,557,561
00:00:45.090,synth_model_02,407,56
00:00:45.183,synth_model_37,26,595
00:00:45.200,synth_model_06,1900,429
00:00:45.245,synth_model_12,793,399
00:00:45.349,synth_model_05,13,353
00:00:45.413,synth_model_32,91,758
00:00:45.443,synth_model_09,1590,390
00:00:45.458,synth_model_04,751,474
00:00:45.487,synth_model_13,1551,232
00:00:45.567,synth_model_18,1912,66
00:00:45.584,synth_model_30,54,668
00:00:45.626,synth_model_29,956,761
00:00:45.768,synth_model_27,15,1061
00:00:45.922,synth_model_32,1704,419
00:00:46.169,synth_model_03,1134,275
00:00:46.187,synth_model_27,1289,242
00:00:46.198,synth_model_26,1051,111
00:00:46.276,synth_model_22,1060,220
00:00:46.298,synth_model_22,715,39
00:00:46.309,synth_model_33,1327,258
00:00:46.364,synth_model_06,28,541
00:00:46.378,synth_model_33,2107,206
00:00:46.469,synth_model_38,1122,488
00:00:46.479,synth_model_39,1787,467
00:00:46.628,synth_model_35,384,445
00:00:46.704,synth_model_32,1351,446
00:00:46.911,synth_model_37,32,774
00:00:46.939,synth_model_15,1257,145
00:00:47.100,synth_model_28,618,1001
00:00:47.101,synth_model_28,381,247
00:00:47.161,synth_model_32,1172,489
00:00:47.220,synth_model_15,408,350
00:00:47.507,synth_model_16,687,132
00:00:47.507,synth_model_02,3,247
00:00:47.651,synth_model_19,5,29
00:00:47.654,synth_model_36,448,345
00:00:47.717,synth_model_38,387,257
00:00:47.721,synth_model_23,1289,311
00:00:47.813,synth_model_25,537,337
00:00:47.844,synth_model_20,1477,119
00:00:47.863,synth_model_35,69,172
00:00:47.900,synth_model_17,1210,493
00:00:47.910,synth_model_11,760,478
00:00:47.966,synth_model_17,419,168
00:00:48.066,synth_model_34,487,44
00:00:48.096,synth_model_05,1567,387
00:00:48.267,synth_model_09,603,124
00:00:48.291,synth_model_36,1251,127
00:00:48.564,synth_model_26,1293,23
00:00:48.565,synth_model_03,93,233
00:00:48.863,synth_model_11,118,359
00:00:48.996,synth_model_38,221,516
00:00:49.056,synth_model_14,18,139
00:00:49.074,synth_model_06,50,781
00:00:49.099,synth_model_04,743,58
00:00:49.115,synth_model_38,11,352
00:00:49.141,synth_model_36,629,595
00:00:49.195,synth_model_22,1358,273
00:00:49.221,synth_model_26,1715,427
00:00:49.236,synth_model_26,234,268
00:00:49.272,synth_model_19,1225,223
00:00:49.364,synth_model_25,904,363
00:00:49.502,synth_model_01,695,52
00:00:49.562,synth_model_30,1475,604
00:00:49.633,synth_model_02,522,428
00:00:49.755,synth_model_21,1104,173
00:00:49.767,synth_model_35,542,91
00:00:49.792,synth_model_19,16,268
00:00:49.804,synth_model_18,1299,491
00:00:49.840,synth_model_22,1516,423
00:00:49.899,synth_model_06,1296,1031
00:00:49.933,synth_model_08,937,192
00:00:49.976,synth_model_00,8,218
00:00:49.980,synth_model_00,20,79
00:00:50.085,synth_model_06,143,145
00:00:50.183,synth_model_25,1483,392
00:00:50.387,synth_model_37,522,207
00:00:50.512,synth_model_25,885,353
00:00:50.528,synth_model_08,1964,23
00:00:50.757,synth_model_26,288,355
00:00:50.968,synth_model_07,1164,241
00:00:51.035,synth_model_03,1300,310
00:00:51.331,synth_model_03,804,301
00:00:51.335,synth_model_33,2,16
00:00:51.349,synth_model_02,30,92
00:00:51.468,synth_model_26,506,80
00:00:51.545,synth_model_24,1315,106
00:00:51.557,synth_model_02,13,141
00:00:51.579,synth_model_33,187,293
00:00:51.644,synth_model_35,81,392
00:00:51.655,synth_model_39,188,411
00:00:51.708,synth_model_11,956,100
00:00:51.756,synth_model_30,314,16
00:00:51.757,synth_model_19,622,333
00:00:51.798,synth_model_21,371,587
00:00:51.991,synth_model_24,978,346
00:00:52.056,synth_model_19,51,811
00:00:52.250,synth_model_28,108,50
00:00:52.425,synth_model_37,880,793
00:00:52.481,synth_model_20,400,204
00:00:52.495,synth_model_26,807,337
00:00:52.621,synth_model_37,1183,577
00:00:52.781,synth_model_38,1998,281
00:00:52.911,synth_model_20,1323,463
00:00:52.947,synth_model_20,28,457
00:00:53.072,synth_model_37,681,388
00:00:53.186,synth_model_30,1026,258
00:00:53.335,synth_model_27,1926,16
00:00:53.354,synth_model_22,493,240
00:00:53.363,synth_model_03,8,78
00:00:53.522,synth_model_09,12,223
00:00:53.633,synth_model_13,475,201
00:00:53.682,synth_model_05,624,189
00:00:53.845,synth_model_04,1631,181
00:00:53.876,synth_model_04,803,370
00:00:53.879,synth_model_22,524,372
00:00:53.921,synth_model_21,115,116
00:00:54.112,synth_model_09,500,305
00:00:54.523,synth_model_15,13,287
00:00:54.596,synth_model_32,372,89
00:00:54.681,synth_model_24,197,77
00:00:54.716,synth_model_38,1002,284
00:00:54.917,synth_model_30,573,273
00:00:54.950,synth_model_20,590,273
00:00:54.980,synth_model_18,81,376
00:00:55.366,synth_model_27,543,59
00:00:55.602,synth_model_13,1280,459
00:00:55.685,synth_model_08,541,517
00:00:55.881,synth_model_38,57,749
00:00:55.888,synth_model_27,173,351
00:00:56.014,synth_model_01,433,172
00:00:56.039,synth_model_12,1326,278
00:00:56.221,synth_model_20,95,264
00:00:56.248,synth_model_37,1890,355
00:00:56.271,synth_model_07,491,236
00:00:56.302,synth_model_12,1048,337
00:00:56.321,synth_model_22,1422,396
00:00:56.349,synth_model_12,585,133
00:00:56.463,synth_model_00,30,21
