Request Time,Model Name,Input Length,Output Length
00:00:47.519,synth_model_37,1448,16
00:00:48.332,synth_model_10,1681,20
00:00:48.686,synth_model_38,344,197
00:00:49.135,synth_model_14,757,335
00:00:49.398,synth_model_22,230,21
00:00:49.721,synth_model_32,713,289
00:00:50.133,synth_model_34,1670,475
00:00:50.691,synth_model_08,1728,255
00:00:51.920,synth_model_18,328,507
00:00:51.998,synth_model_14,200,190
00:00:52.090,synth_model_04,1911,339
00:00:52.103,synth_model_20,627,165
00:00:52.511,synth_model_11,658,341
00:00:52.771,synth_model_27,941,895
00:00:52.970,synth_model_29,138,213
00:00:53.627,synth_model_04,6,97
00:00:54.170,synth_model_12,989,101
00:00:54.329,synth_model_12,38,232
00:00:54.498,synth_model_30,1661,22
00:00:54.858,synth_model_18,1667,21
00:00:55.673,synth_model_36,544,438
00:00:55.817,synth_model_19,11,141
00:00:55.822,synth_model_16,840,550
00:00:55.834,synth_model_18,560,578
00:00:56.122,synth_model_21,142,171
00:00:56.317,synth_model_14,13,115
00:00:58.596,synth_model_05,1257,316
00:00:58.873,synth_model_22,45,262
00:00:59.673,synth_model_19,11630,57
