Request Time,Model Name,Input Length,Output Length
00:00:06.914,synth_model_15,17,106
00:00:06.962,synth_model_29,1237,253
00:00:07.019,synth_model_02,211,148
00:00:07.029,synth_model_24,807,162
00:00:07.147,synth_model_07,17,230
00:00:07.160,synth_model_33,133,101
00:00:07.168,synth_model_08,15,144
00:00:07.169,synth_model_30,373,118
00:00:07.175,synth_model_16,738,594
00:00:07.179,synth_model_23,1283,70
00:00:07.208,synth_model_30,105,547
00:00:07.218,synth_model_08,1458,372
00:00:07.270,synth_model_09,6,20
00:00:07.285,synth_model_30,922,518
00:00:07.301,synth_model_12,1566,19
00:00:07.312,synth_model_29,1023,194
00:00:07.403,synth_model_03,318,33
00:00:07.428,synth_model_02,836,345
00:00:07.460,synth_model_19,10,338
00:00:07.615,synth_model_00,96,388
00:00:07.642,synth_model_14,233,78
00:00:07.761,synth_model_11,302,471
00:00:07.812,synth_model_16,286,99
00:00:07.895,synth_model_12,605,216
00:00:07.941,synth_model_38,538,628
00:00:07.966,synth_model_30,1749,80
00:00:07.976,synth_model_25,555,262
00:00:08.025,synth_model_15,151,21
00:00:08.026,synth_model_35,929,566
00:00:08.036,synth_model_19,504,203
00:00:08.045,synth_model_02,19,240
00:00:08.125,synth_model_12,16,166
00:00:08.215,synth_model_31,1794,251
00:00:08.285,synth_model_05,152,764
00:00:08.302,synth_model_05,9,302
00:00:08.359,synth_model_32,502,334
00:00:08.468,synth_model_05,694,448
00:00:08.477,synth_model_35,555,437
00:00:08.591,synth_model_23,898,172
00:00:08.607,synth_model_08,40,322
00:00:08.713,synth_model_24,407,429
00:00:08.737,synth_model_05,19,140
00:00:08.799,synth_model_31,890,446
00:00:08.811,synth_model_28,1232,37
00:00:08.837,synth_model_20,567,561
00:00:08.948,synth_model_36,208,52
00:00:08.985,synth_model_35,206,180
00:00:08.995,synth_model_06,2139,101
00:00:09.020,synth_model_19,1182,178
00:00:09.057,synth_model_01,872,318
00:00:09.081,synth_model_16,1578,410
00:00:09.181,synth_model_08,1737,121
00:00:09.209,synth_model_03,1288,537
00:00:09.299,synth_model_39,174,85
00:00:09.447,synth_model_31,706,343
00:00:09.468,synth_model_20,142,36
00:00:09.500,synth_model_08,233,74
00:00:09.521,synth_model_08,1920,267
00:00:09.594,synth_model_11,4,194
00:00:09.637,synth_model_14,134,238
00:00:09.657,synth_model_07,994,1050
00:00:09.701,synth_model_28,528,115
00:00:09.752,synth_model_06,18,18
00:00:09.756,synth_model_32,381,23
00:00:09.758,synth_model_28,53,343
00:00:09.765,synth_model_37,545,218
00:00:09.779,synth_model_07,762,895
00:00:09.838,synth_model_03,906,444
00:00:09.865,synth_model_35,1159,133
00:00:09.866,synth_model_12,1109,423
00:00:09.954,synth_model_08,487,404
00:00:10.090,synth_model_07,8,43
00:00:10.180,synth_model_21,1073,93
00:00:10.259,synth_model_29,619,374
00:00:10.260,synth_model_05,945,255
00:00:10.292,synth_model_01,1458,366
00:00:10.308,synth_model_23,439,273
00:00:10.364,synth_model_24,4,16
00:00:10.387,synth_model_03,627,266
00:00:10.512,synth_model_29,418,536
00:00:10.531,synth_model_14,1748,817
00:00:10.546,synth_model_12,353,154
00:00:10.555,synth_model_21,5,238
00:00:10.560,synth_model_36,1910,97
00:00:10.572,synth_model_18,1575,64
00:00:10.607,synth_model_10,11,321
00:00:10.645,synth_model_15,1085,478
00:00:10.726,synth_model_23,464,320
00:00:10.742,synth_model_25,1010,304
00:00:10.780,synth_model_06,449,100
00:00:10.810,synth_model_33,703,365
00:00:10.900,synth_model_20,740,207
00:00:10.968,synth_model_25,674,198
00:00:11.089,synth_model_10,20,272
00:00:11.157,synth_model_13,375,54
00:00:11.187,synth_model_36,715,900
00:00:11.275,synth_model_15,1013,232
00:00:11.349,synth_model_07,1224,63
00:00:11.364,synth_model_11,712,94
00:00:11.539,synth_model_14,519,175
00:00:11.583,synth_model_37,1378,435
00:00:11.609,synth_model_05,46,265
00:00:11.611,synth_model_04,1397,16
00:00:11.639,synth_model_00,1063,230
00:00:11.650,synth_model_37,518,470
00:00:11.657,synth_model_34,10,311
00:00:11.670,synth_model_24,912,178
00:00:11.713,synth_model_11,90,93
00:00:11.828,synth_model_36,6,562
00:00:11.828,synth_model_04,1609,505
00:00:11.978,synth_model_09,502,429
00:00:12.000,synth_model_39,1443,291
00:00:12.084,synth_model_02,384,164
00:00:12.175,synth_model_09,10,353
00:00:12.269,synth_model_19,833,385
00:00:12.309,synth_model_09,311,417
00:00:12.311,synth_model_29,14,296
00:00:12.329,synth_model_12,1134,763
00:00:12.357,synth_model_09,12,294
00:00:12.399,synth_model_05,17,261
00:00:12.441,synth_model_17,881,295
00:00:12.466,synth_model_08,423,358
00:00:12.478,synth_model_36,918,334
00:00:12.482,synth_model_04,713,289
00:00:12.519,synth_model_15,1214,47
00:00:12.543,synth_model_03,7,334
00:00:12.560,synth_model_30,504,499
00:00:12.650,synth_model_34,94,585
00:00:12.671,synth_model_05,1758,347
00:00:12.684,synth_model_25,1169,164
00:00:12.689,synth_model_20,363,356
00:00:12.699,synth_model_05,1079,361
00:00:12.710,synth_model_02,1297,211
00:00:12.739,synth_model_21,853,339
00:00:12.752,synth_model_32,1589,82
00:00:12.774,synth_model_29,1334,139
00:00:12.774,synth_model_14,1225,247
00:00:12.835,synth_model_12,18,349
00:00:12.837,synth_model_38,1041,194
00:00:12.900,synth_model_34,503,241
00:00:12.997,synth_model_04,1220,463
00:00:13.127,synth_model_24,16,321
00:00:13.258,synth_model_29,258,223
00:00:13.339,synth_model_33,795,255
00:00:13.415,synth_model_11,939,220
00:00:13.421,synth_model_08,1387,140
00:00:13.479,synth_model_09,1726,70
00:00:13.604,synth_model_31,19,304
00:00:13.616,synth_model_06,267,125
00:00:13.667,synth_model_29,1639,794
00:00:13.680,synth_model_35,1313,272
00:00:13.691,synth_model_32,5,194
00:00:13.727,synth_model_17,429,353
00:00:13.786,synth_model_08,287,119
00:00:13.795,synth_model_15,13,308
00:00:13.840,synth_model_28,18,396
00:00:13.873,synth_model_07,141,185
00:00:13.880,synth_model_17,532,40
00:00:13.895,synth_model_13,5,677
00:00:14.016,synth_model_10,139,162
00:00:14.033,synth_model_21,651,407
00:00:14.074,synth_model_14,1591,203
00:00:14.104,synth_model_04,1312,547
00:00:14.144,synth_model_19,444,287
00:00:14.151,synth_model_30,153,80
00:00:14.238,synth_model_25,924,679
00:00:14.307,synth_model_19,1875,46
00:00:14.413,synth_model_05,31,466
00:00:14.515,synth_model_27,890,312
00:00:14.557,synth_model_25,589,311
00:00:14.652,synth_model_33,1657,457
00:00:14.693,synth_model_16,908,797
00:00:14.703,synth_model_32,695,323
00:00:14.724,synth_model_06,600,16
00:00:14.735,synth_model_29,1838,307
00:00:14.752,synth_model_04,317,226
00:00:14.797,synth_model_34,29,27
00:00:14.942,synth_model_32,1857,245
00:00:14.944,synth_model_37,1241,190
00:00:14.962,synth_model_03,472,16
00:00:15.006,synth_model_16,976,351
00:00:15.022,synth_model_05,54,159
00:00:15.029,synth_model_25,61,96
00:00:15.030,synth_model_23,1451,293
00:00:15.081,synth_model_19,120,375
00:00:15.100,synth_model_17,660,246
00:00:15.111,synth_model_10,924,333
00:00:15.122,synth_model_35,212,45
00:00:15.173,synth_model_16,706,188
00:00:15.189,synth_model_37,1168,311
00:00:15.192,synth_model_38,21,324
00:00:15.207,synth_model_17,1478,121
00:00:15.210,synth_model_24,3,18
00:00:15.272,synth_model_03,1334,133
00:00:15.286,synth_model_02,1566,505
00:00:15.294,synth_model_25,31,113
00:00:15.296,synth_model_18,5,306
00:00:15.329,synth_model_10,93,720
00:00:15.338,synth_model_17,101,150
00:00:15.359,synth_model_26,646,247
00:00:15.396,synth_model_23,98,155
00:00:15.435,synth_model_24,1717,198
00:00:15.438,synth_model_36,242,172
00:00:15.574,synth_model_01,177,38
00:00:15.584,synth_model_04,27,37
00:00:15.584,synth_model_04,1525,492
00:00:15.653,synth_model_16,2056,365
00:00:15.675,synth_model_27,5,289
00:00:15.681,synth_model_20,1701,267
00:00:15.717,synth_model_37,1194,243
00:00:15.730,synth_model_04,1353,16
00:00:15.784,synth_model_15,317,43
00:00:15.907,synth_model_25,532,128
00:00:15.907,synth_model_16,95,220
00:00:15.921,synth_model_22,756,283
00:00:15.924,synth_model_36,157,227
00:00:16.064,synth_model_30,314,197
00:00:16.086,synth_model_21,1569,294
00:00:16.113,synth_model_39,544,51
00:00:16.181,synth_model_06,1705,510
00:00:16.232,synth_model_19,938,478
00:00:16.254,synth_model_22,641,346
00:00:16.298,synth_model_16,1588,212
00:00:16.298,synth_model_01,905,451
00:00:16.456,synth_model_10,1073,99
00:00:16.459,synth_model_37,447,466
00:00:16.516,synth_model_06,1281,21
00:00:16.527,synth_model_16,939,902
00:00:16.610,synth_model_26,1203,56
00:00:16.632,synth_model_14,102,16
00:00:16.713,synth_model_25,15,90
00:00:16.749,synth_model_09,819,466
00:00:16.757,synth_model_33,752,212
00:00:16.835,synth_model_05,407,364
00:00:16.881,synth_model_15,848,385
00:00:16.882,synth_model_02,792,509
00:00:16.895,synth_model_03,12,768
00:00:16.902,synth_model_31,642,238
00:00:16.906,synth_model_19,2086,358
00:00:16.922,synth_model_11,442,179
00:00:16.991,synth_model_26,383,234
00:00:17.043,synth_model_21,839,180
00:00:17.193,synth_model_38,101,454
00:00:17.216,synth_model_35,149,780
00:00:17.217,synth_model_31,99,412
00:00:17.230,synth_model_07,592,365
00:00:17.247,synth_model_35,295,269
00:00:17.285,synth_model_29,18,107
00:00:17.333,synth_model_02,33,548
00:00:17.365,synth_model_08,1704,362
00:00:17.387,synth_model_30,449,257
00:00:17.393,synth_model_25,1716,55
00:00:17.413,synth_model_31,499,434
00:00:17.416,synth_model_20,1330,170
00:00:17.495,synth_model_21,25,277
00:00:17.516,synth_model_30,7,106
00:00:17.566,synth_model_29,785,217
00:00:17.596,synth_model_15,324,93
00:00:17.634,synth_model_17,526,378
00:00:17.635,synth_model_10,232,265
00:00:17.641,synth_model_07,1588,359
00:00:17.674,synth_model_29,524,34
00:00:17.789,synth_model_28,203,175
00:00:17.897,synth_model_32,426,122
00:00:17.910,synth_model_13,572,360
00:00:17.943,synth_model_07,525,496
00:00:18.028,synth_model_09,1546,462
00:00:18.054,synth_model_39,750,244
00:00:18.085,synth_model_34,1269,769
00:00:18.129,synth_model_02,859,223
00:00:18.135,synth_model_01,1239,385
00:00:18.139,synth_model_10,3,709
00:00:18.175,synth_model_29,1406,393
00:00:18.208,synth_model_08,785,516
00:00:18.249,synth_model_03,612,394
00:00:18.251,synth_model_31,399,448
00:00:18.265,synth_model_14,555,64
00:00:18.452,synth_model_33,1086,246
00:00:18.462,synth_model_15,835,263
00:00:18.467,synth_model_28,1271,151
00:00:18.514,synth_model_14,52,283
00:00:18.516,synth_model_06,585,33
00:00:18.535,synth_model_36,342,51
00:00:18.556,synth_model_31,778,778
00:00:18.598,synth_model_02,489,274
00:00:18.727,synth_model_30,1804,20
00:00:18.856,synth_model_20,21,406
00:00:18.922,synth_model_09,1437,32
00:00:19.012,synth_model_02,568,551
00:00:19.035,synth_model_36,12,366
00:00:19.045,synth_model_17,7,280
00:00:19.093,synth_model_13,1148,142
00:00:19.224,synth_model_30,668,740
00:00:19.255,synth_model_03,440,266
00:00:19.297,synth_model_08,1190,183
00:00:19.321,synth_model_09,811,303
00:00:19.322,synth_model_20,29,513
00:00:19.325,synth_model_11,527,436
00:00:19.336,synth_model_11,758,167
00:00:19.357,synth_model_24,56,425
00:00:19.358,synth_model_17,732,485
00:00:19.411,synth_model_34,818,170
00:00:19.422,synth_model_13,1714,289
00:00:19.429,synth_model_34,905,202
00:00:19.429,synth_model_13,764,165
00:00:19.439,synth_model_36,10,145
00:00:19.444,synth_model_29,1430,368
00:00:19.461,synth_model_25,177,610
00:00:19.506,synth_model_22,15,88
00:00:19.624,synth_model_27,1,330
00:00:19.624,synth_model_20,1468,258
00:00:19.630,synth_model_39,56,53
00:00:19.677,synth_model_25,561,73
00:00:19.712,synth_model_19,200,260
00:00:19.713,synth_model_07,36,764
00:00:19.771,synth_model_33,16,318
00:00:19.788,synth_model_20,70,235
00:00:19.802,synth_model_36,507,261
00:00:19.867,synth_model_08,102,616
00:00:19.907,synth_model_14,19,182
00:00:19.908,synth_model_14,1292,16
00:00:19.949,synth_model_21,82,252
00:00:19.955,synth_model_32,918,169
00:00:19.958,synth_model_27,1713,370
00:00:19.969,synth_model_37,1351,603
00:00:19.986,synth_model_30,756,16
00:00:19.993,synth_model_15,2178,16
00:00:20.093,synth_model_27,12,541
00:00:20.105,synth_model_25,1058,247
00:00:20.190,synth_model_13,1,16
00:00:20.201,synth_model_27,1097,366
00:00:20.225,synth_model_29,1134,309
00:00:20.244,synth_model_16,12,1020
00:00:20.268,synth_model_22,412,360
00:00:20.275,synth_model_04,866,296
00:00:20.276,synth_model_08,196,231
00:00:20.293,synth_model_00,98,349
00:00:20.318,synth_model_37,14,49
00:00:20.336,synth_model_19,21,370
00:00:20.353,synth_model_05,5,96
00:00:20.403,synth_model_05,603,53
00:00:20.545,synth_model_13,1011,32
00:00:20.573,synth_model_04,491,261
00:00:20.601,synth_model_30,41,535
00:00:20.706,synth_model_37,1,16
00:00:20.764,synth_model_28,33,309
00:00:20.785,synth_model_11,431,233
00:00:20.813,synth_model_29,213,58
00:00:20.833,synth_model_02,1661,238
00:00:20.928,synth_model_08,219,139
00:00:20.936,synth_model_05,318,347
00:00:20.962,synth_model_03,970,141
00:00:20.976,synth_model_19,547,503
00:00:21.019,synth_model_01,24,605
00:00:21.024,synth_model_29,2198,39
00:00:21.033,synth_model_33,1064,47
00:00:21.035,synth_model_19,494,255
00:00:21.047,synth_model_20,494,694
00:00:21.059,synth_model_13,1056,215
00:00:21.066,synth_model_35,12,27
00:00:21.101,synth_model_30,609,297
00:00:21.107,synth_model_11,15,117
00:00:21.140,synth_model_22,1720,213
00:00:21.216,synth_model_29,1553,43
00:00:21.251,synth_model_35,174,89
00:00:21.262,synth_model_22,979,200
00:00:21.415,synth_model_17,1844,240
00:00:21.419,synth_model_29,247,214
00:00:21.429,synth_model_28,84,529
00:00:21.439,synth_model_09,160,518
00:00:21.544,synth_model_03,479,617
00:00:21.689,synth_model_30,1331,354
00:00:21.700,synth_model_38,1489,406
00:00:21.797,synth_model_30,1722,16
00:00:21.803,synth_model_29,1459,400
00:00:21.847,synth_model_08,54,382
00:00:21.856,synth_model_20,1527,212
00:00:21.869,synth_model_20,262,288
00:00:21.887,synth_model_07,10,16
00:00:22.065,synth_model_15,1648,413
00:00:22.108,synth_model_35,1396,416
00:00:22.111,synth_model_27,8,263
00:00:22.122,synth_model_39,542,137
00:00:22.200,synth_model_36,1518,444
00:00:22.208,synth_model_15,374,103
00:00:22.216,synth_model_10,19,149
00:00:22.220,synth_model_24,78,786
00:00:22.228,synth_model_01,544,405
00:00:22.229,synth_model_39,783,207
00:00:22.236,synth_model_36,323,227
00:00:22.266,synth_model_18,1035,485
00:00:22.307,synth_model_31,541,786
00:00:22.360,synth_model_07,28,29
00:00:22.362,synth_model_16,365,397
00:00:22.379,synth_model_28,310,338
00:00:22.391,synth_model_39,1388,479
00:00:22.418,synth_model_17,476,682
00:00:22.436,synth_model_28,1647,212
00:00:22.442,synth_model_38,497,422
00:00:22.450,synth_model_06,336,88
00:00:22.461,synth_model_07,2298,94
00:00:22.461,synth_model_36,359,185
00:00:22.483,synth_model_14,791,143
00:00:22.585,synth_model_18,1590,102
00:00:22.588,synth_model_23,21,218
00:00:22.622,synth_model_06,3,119
00:00:22.688,synth_model_37,30,903
00:00:22.716,synth_model_32,485,78
00:00:22.721,synth_model_32,98,289
00:00:22.755,synth_model_17,35,73
00:00:22.826,synth_model_17,309,282
00:00:22.852,synth_model_31,1002,106
00:00:22.864,synth_model_11,247,268
00:00:22.868,synth_model_19,1112,95
00:00:22.899,synth_model_03,955,322
00:00:23.010,synth_model_18,359,308
00:00:23.041,synth_model_24,1437,25
00:00:23.127,synth_model_11,9,95
00:00:23.152,synth_model_04,1425,258
00:00:23.196,synth_model_23,1507,36
00:00:23.206,synth_model_02,5,300
00:00:23.221,synth_model_02,266,198
00:00:23.263,synth_model_30,306,535
00:00:23.291,synth_model_01,356,244
00:00:23.305,synth_model_25,857,202
00:00:23.311,synth_model_03,1367,573
00:00:23.404,synth_model_03,1606,47
00:00:23.410,synth_model_29,966,16
00:00:23.472,synth_model_16,53,336
00:00:23.508,synth_model_37,10,640
00:00:23.519,synth_model_25,1578,264
00:00:23.559,synth_model_27,1553,307
00:00:23.582,synth_model_39,892,576
00:00:23.592,synth_model_32,1201,34
00:00:23.629,synth_model_32,956,124
00:00:23.734,synth_model_28,22,219
00:00:23.753,synth_model_08,1749,564
00:00:23.758,synth_model_23,8,319
00:00:23.770,synth_model_36,46,279
00:00:23.825,synth_model_23,1100,125
00:00:23.836,synth_model_19,21,107
00:00:23.838,synth_model_15,18,172
00:00:23.839,synth_model_20,579,25
00:00:23.977,synth_model_16,778,28
00:00:23.980,synth_model_23,955,230
00:00:24.007,synth_model_23,23,367
00:00:24.008,synth_model_29,3,362
00:00:24.020,synth_model_22,37,80
00:00:24.021,synth_model_34,603,22
00:00:24.026,synth_model_38,1674,109
00:00:24.028,synth_model_09,1027,1002
00:00:24.053,synth_model_08,1075,808
00:00:24.084,synth_model_22,25,124
00:00:24.097,synth_model_31,488,517
00:00:24.112,synth_model_33,1512,83
00:00:24.115,synth_model_14,24,349
00:00:24.149,synth_model_01,163,366
00:00:24.164,synth_model_22,1095,235
00:00:24.175,synth_model_33,41,210
00:00:24.199,synth_model_24,59,708
00:00:24.199,synth_model_30,119,150
00:00:24.253,synth_model_01,254,132
00:00:24.258,synth_model_25,612,417
00:00:24.279,synth_model_33,680,700
00:00:24.307,synth_model_17,233,227
00:00:24.331,synth_model_31,1353,406
00:00:24.332,synth_model_23,392,357
00:00:24.347,synth_model_11,16,280
00:00:24.347,synth_model_16,1548,44
00:00:24.357,synth_model_23,1573,208
00:00:24.396,synth_model_36,340,26
00:00:24.418,synth_model_19,750,777
00:00:24.479,synth_model_12,772,240
00:00:24.481,synth_model_14,11,107
00:00:24.528,synth_model_07,9,312
00:00:24.535,synth_model_10,977,117
00:00:24.669,synth_model_30,178,172
00:00:24.702,synth_model_12,272,219
00:00:24.750,synth_model_10,425,222
00:00:24.768,synth_model_10,1172,376
00:00:24.798,synth_model_26,1683,422
00:00:24.821,synth_model_05,1435,126
00:00:24.854,synth_model_23,935,240
00:00:24.855,synth_model_39,844,164
00:00:24.862,synth_model_07,1334,206
00:00:24.952,synth_model_03,1004,419
00:00:24.988,synth_model_00,1,35
00:00:24.990,synth_model_00,41,224
00:00:25.014,synth_model_32,1118,20
00:00:25.017,synth_model_30,1964,311
00:00:25.039,synth_model_05,464,191
00:00:25.052,synth_model_07,1967,428
00:00:25.107,synth_model_29,105,30
00:00:25.117,synth_model_11,520,316
00:00:25.153,synth_model_27,1509,422
00:00:25.167,synth_model_39,151,846
00:00:25.239,synth_model_09,211,28
00:00:25.302,synth_model_30,28,364
00:00:25.355,synth_model_21,1556,374
00:00:25.382,synth_model_36,1732,408
00:00:25.401,synth_model_03,1057,399
00:00:25.732,synth_model_32,132,257
00:00:25.769,synth_model_10,596,197
00:00:25.788,synth_model_27,843,264
00:00:25.811,synth_model_34,20,230
00:00:25.859,synth_model_13,449,16
00:00:25.860,synth_model_13,953,814
00:00:25.870,synth_model_26,146,369
00:00:25.898,synth_model_19,468,250
00:00:25.970,synth_model_16,1048,247
00:00:26.047,synth_model_12,4,796
00:00:26.054,synth_model_11,406,629
00:00:26.073,synth_model_22,175,338
00:00:26.088,synth_model_39,1458,249
00:00:26.092,synth_model_17,333,33
00:00:26.121,synth_model_34,58,264
00:00:26.137,synth_model_15,540,300
00:00:26.189,synth_model_14,61,330
00:00:26.216,synth_model_24,63,432
00:00:26.324,synth_model_37,1264,367
00:00:26.332,synth_model_29,876,177
